Recipe ID;Category;Directions
315;Home  >  Recipes  >  Main Dish;In a large bowl, mix together 1/3 cup condensed French onion soup with ground beef, bread crumbs, egg, salt and black pepper. Shape into 6 oval patties.<br>In a large skillet over medium-high heat, brown both sides of patties. Pour off excess fat.<br>In a small bowl, blend flour and remaining soup until smooth. Mix in ketchup, water, Worcestershire sauce and mustard powder. Pour over meat in skillet. Cover, and cook for 20 minutes, stirring occasionally.<br>
445;Home  >  Recipes  >  Main Dish  >  Curries  >  Chicken;In a medium bowl combine the melted butter/margarine, honey, mustard, curry powder and cayenne powder. Mix well. Place chicken breasts in a 9x13 inch baking dish and pour honey/mustard mixture over chicken. Cover and place in refrigerator. Marinate for at least 4 hours or overnight.<br>Preheat oven to 375 degrees F (190 degrees C).<br>Remove dish from refrigerator and bake, covered, in the preheated oven for 10 minutes. Remove cover and bake about 10 minutes more, or until done and juices run clear (baking time will depend a little on how thick your chicken breasts are).<br>
768;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts;In a shallow container, blend soy sauce, honey, vegetable oil, lime juice, and garlic. Place chicken breast halves into the mixture, and turn to coat. Cover, and marinate in the refrigerator at least 30 minutes.<br>Preheat an outdoor grill for high heat.<br>Lightly oil the grill grate. Discard marinade, and grill chicken 6 to 8 minutes on each side, until juices run clear.<br>
1633;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts;Bring a large pot of lightly salted water to boil. Add pasta, and cook until al dente, about 8 to 10 minutes. Drain, and set aside.<br>Warm 3 tablespoons olive oil in a large skillet over medium-high heat. Stir in chicken, and season with salt, pepper, and garlic powder. Cook until chicken is cooked through and browned, about 5 minutes. Remove chicken to paper towels.<br>Pour chicken broth into the skillet. Then stir in asparagus, garlic, and a pinch more garlic powder, salt, and pepper. Cover, and steam until the asparagus is just tender, about 5 to 10 minutes. Return chicken to the skillet, and warm through.<br>Stir chicken mixture into pasta, and mix well. Let sit about 5 minutes. Drizzle with 2 tablespoons olive oil, stir again, then sprinkle with Parmesan cheese.<br>
1880;Home  >  Recipes  >  Main Dish  >  Steaks and Chops;Place the pork chops in a dish, pour 2 cans of the root beer over the chops. Place in refrigerator to marinate at least 2 hours. Remove the pork chops from the root beer, season with salt and pepper.<br>Combine the remaining can of root beer, the beef stock, brown sugar, hot sauce, and Worcestershire sauce in a saucepan over medium heat, simmer the mixture until it reduces to about 3/4 cup. Set aside.<br>Preheat an outdoor grill for medium-high heat, and lightly oil the grate.<br>Grill the pork chops on the preheated grill until the no longer pink in the center, about 8 minutes per side. An instant-read thermometer inserted into the center should read 145 degrees F (63 degrees C). Brush the chops generously with the reduction sauce and continue cooking for about 2 minutes more per side. Remove from grill and brush with any remaining sauce. Season with salt to taste before serving.<br>
104;Home  >  Recipes  >  Main Dish  >  Burgers  >  Hamburgers;Preheat a grill for high heat.<br>In a large bowl, combine the ground beef, jalapeno peppers, blue cheese, onion powder, garlic powder, tamari and salt. Mix well using your hands. Pat lightly into 4 large fat patties.<br>Place patties on the grill, and cook for about 8 minutes per side, or until well done. Place a slice of cheese on top of each patty, and cover the grill until the cheese melts. Serve on buns with your favorite toppings.<br>
476;Home  >  Recipes  >  Main Dish  >  Pork  >  Ham;Halve beans if they are large, place in a slow cooker with water to barely cover, and add onion and ham hocks. Cover, and cook on High until simmering. Reduce heat to Low, and cook for 2 to 3 hours, or until beans are crisp but not done.<br>Add potatoes, and cook for another 45 minutes. While potatoes are cooking, remove ham hocks from slow cooker, and remove meat from bones. Chop or shred meat, and return to slow cooker. Season with garlic powder, onion powder, seasoning salt, bouillon, and pepper. Cook until potatoes are done, then adjust seasoning to taste.<br>To serve, use a slotted spoon to put beans, potatoes, and ham into a serving dish with a little broth.<br>
6674;Home  >  Recipes  >  Main Dish  >  Ribs;Preheat oven to 300 degrees F (150 degrees C). Place ribs on a rack in a shallow roasting pan. Scatter 4 cloves of sliced garlic over ribs. Cover, and bake for 2 1/2 hours. Cool slightly.<br>In a small bowl, mix together white sugar, paprika, salt, black pepper, chili powder, and ground cumin. Rub spices over cooled ribs. Cover, and refrigerate overnight.<br>In a small saucepan, mix together brown sugar, cider vinegar, ketchup, chili sauce, Worcestershire sauce, lemon juice, onion, dry mustard, and 1 clove garlic. Simmer over medium-low heat, uncovered, for 1 hour. Reserve a small amount for basting, the remainder is a dipping sauce.<br>Preheat grill for medium heat.<br>Place ribs on grill. Grill, covered, for about 12 minutes, basting with the reserved sauce, until nicely browned and glazed. Serve with remaining sauce for dipping.<br>
1507;Home  >  Recipes  >  Main Dish  >  Seafood  >  Shrimp;Bring a large pot of lightly salted water to a boil. Add linguini and cook until tender, about 7 minutes. Drain.<br>Meanwhile, heat 2 tablespoons butter in a large skillet over medium-high heat. Add mushrooms, cook and stir until tender. Transfer to a plate.<br>In the same pan, melt 1/2 cup butter with the minced garlic. Stir in the cream cheese, breaking it up with a spoon as it melts. Stir in the parsley and basil. Simmer for 5 minutes. Mix in boiling water until sauce is smooth. Stir in cooked shrimp and mushrooms, heat sauce through.<br>Toss linguini with shrimp sauce and serve.<br>
1548;Home  >  Recipes  >  Main Dish  >  Pasta;Bring a large pot of water to a boil. Add the tortellini, and cook until tender, about 10 minutes.<br>While you get the tortellini going, combine the tomatoes, spinach, salt, pepper, basil and garlic in a large saucepan over medium heat. Cook and stir until the mixture begins to bubble.<br>In a medium bowl, whisk together the flour, milk and cream. Stir this mixture into the saucepan along with the Parmesan cheese. Heat through, then reduce heat to low, and simmer until thick, about 2 minutes.<br>Drain the tortellini, but do not rinse, then pour them into the saucepan with the sauce. Stir to coat, and serve.<br>
238;Home  >  Recipes  >  Main Dish;In a medium saucepan over low heat, melt butter. Whisk in flour all at once to form a roux. Whisk in milk, a little at a time, increase heat to medium-high, and cook, stirring, until thickened. Bring to a boil, stir in beef and cayenne, heat through and serve over toast.<br>
5459;Home  >  Recipes  >  Main Dish  >  Seafood  >  Shrimp;Fill a large pot with lightly salted water and bring to a rolling boil over high heat. Stir in the spaghetti, and return to a boil. Cook, uncovered, stirring occasionally, until the pasta is cooked through, but still firm to the bite, about 12 minutes. Drain, toss with 2 tablespoons of the butter.<br>Melt the remaining 2 tablespoons butter in a large skillet over medium heat, and cook and stir the shallots and mushrooms until the mushrooms are tender, about 5 minutes. Stir in the grape tomatoes and garlic, season with salt and pepper, and cook and stir until tomatoes are heated through, about 3 minutes. Add the shrimp, and cook until the shrimp just begins to turn pink, stirring occasionally.<br>Stir in the white wine and lemon juice, reduce the heat to medium-low, and simmer until shrimp are opaque, about 5 minutes. Stir in the spinach, once spinach has wilted, stir in the half-and-half and Parmesan cheese. Simmer until all ingredients are heated through and the sauce is slightly thickened, about 5 minutes. Serve over the cooked spaghetti.<br>
3242;Home  >  Recipes  >  Main Dish  >  Seafood;To make the marinade, whisk together the olive oil, vinegar, lime juice, lime zest, honey, garlic, cumin, chili powder, seafood seasoning, black pepper, and hot sauce in a bowl until blended. Place the tilapia in a shallow dish, and pour the marinade over the fish. Cover, and refrigerate 6 to 8 hours.<br>To make the dressing, combine the sour cream and adobo sauce in a bowl. Stir in the lime juice, lime zest, cumin, chili powder, seafood seasoning. Add salt, and pepper in desired amounts. Cover, and refrigerate until needed.<br>Preheat an outdoor grill for high heat and lightly oil grate. Set grate 4 inches from the heat.<br>Remove fish from marinade, drain off any excess and discard marinade. Grill fish pieces until easily flaked with a fork, turning once, about 9 minutes.<br>Assemble tacos by placing fish pieces in the center of tortillas with desired amounts of tomatoes, cilantro, and cabbage, drizzle with dressing. To serve, roll up tortillas around fillings, and garnish with lime wedges.<br>
566;Home  >  Recipes  >  Main Dish;In a small bowl, mix together salt, paprika, onion powder, thyme, white pepper, black pepper, cayenne pepper, and garlic powder. Remove and discard giblets from chicken. Rinse chicken cavity, and pat dry with paper towel. Rub each chicken inside and out with spice mixture. Place 1 onion into the cavity of each chicken. Place chickens in a resealable bag or double wrap with plastic wrap. Refrigerate overnight, or at least 4 to 6 hours.<br>Preheat oven to 250 degrees F (120 degrees C).<br>Place chickens in a roasting pan. Bake uncovered for 5 hours, to a minimum internal temperature of 180 degrees F (85 degrees C). Let the chickens stand for 10 minutes before carving.<br>
4245;Home  >  Recipes  >  Main Dish;Cook and stir drained mushrooms and green pepper in butter or margarine over medium heat for 5 minutes. Remove from heat.<br>Blend in flour, salt, and pepper. Cook over low heat, stirring constantly, until mixture is bubbly. Remove from heat.<br>Stir in instant bouillon, milk, water, and reserved mushroom liquid. Heat to boiling, stirring constantly. Boil and stir for 1 minute.<br>Stir in chicken and pimiento. Heat through.<br>
272;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts  >  Skillet;Bring orange juice and wine to a boil in a small saucepan. Reduce heat slightly, but keep high enough to continue a low boil for 5 minutes, stirring occasionally. Stir in maple syrup and continue boiling for another 5 to 6 minutes, stirring frequently, until glossy and just slightly thickened. Set aside.<br>In a small bowl mix together the rosemary, salt and pepper. Rub mixture on both sides of chicken breasts, and set aside.<br>Melt butter and olive oil in a large skillet over medium high heat. Add chicken breasts, cover skillet and saute for about 5 minutes on each side until lightly browned. Pour orange-maple mixture over chicken (mixture will boil and bubble). Reduce heat to simmer, cover and let cook for another 10 minutes, basting occasionally, until chicken is cooked through and sauce has turned into a rich, thick glaze.<br>
154;Home  >  Recipes  >  Main Dish  >  Stir-Fry  >  Shrimp;In a bowl, stir together water, ketchup, soy sauce, cornstarch, honey, crushed red pepper, and ground ginger. Set aside.<br>Heat oil in a large skillet over medium-high heat. Stir in green onions and garlic, cook 30 seconds. Stir in shrimp, and toss to coat with oil. Stir in sauce. Cook and stir until sauce is bubbly and thickened.<br>
